"id";"nama";"id_kota";"created_at";"updated_at"
"304";"TORGAMBA";"36";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"305";"PADANG BOLAK";"34";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"306";"PADANG SIDEMPUAN BATUNADUA";"37";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"307";"BALIGE";"38";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"308";"AEK NABARA BARUMUN";"35";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"309";"TUKKA";"39";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"310";"BARUS";"39";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"311";"LUMUT";"39";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"312";"LANGGA BAYU (LINGGA BAYU)";"25";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"313";"SIABU";"25";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"314";"UJUNG PADANG";"29";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"315";"HULU SIHAPAS";"34";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"316";"ONAN GANJANG";"40";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"317";"SIHAPAS BARUMUN";"35";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"318";"SILANGKITANG";"36";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"319";"BATANG ANGKOLA";"32";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"320";"BATANG NATAL";"25";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"321";"SIBOLGA SELATAN";"41";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"322";"DOLOK";"34";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"323";"PORTIBI";"34";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"324";"MARBAU";"27";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"325";"BADIRI";"39";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"326";"DOLOK SIGOMPULON";"34";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"327";"TANO TOMBANGAN ANGKOLA";"32";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"328";"KUALUH HULU";"27";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"329";"AEK KUO";"27";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"330";"NA IX-X";"27";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"331";"LUBUK BARUMUN";"35";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"332";"AEK BILAH";"32";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"333";"AEK KUASAN";"33";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"334";"DOLOK SANGGUL";"40";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"335";"LEMBAH SORIK MERAPI";"25";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"336";"ANGKOLA BARAT (PADANG SIDEMPUAN)";"32";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"337";"MARANCAR";"32";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"338";"PANYABUNGAN TIMUR";"25";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"339";"SIMANGUMBAN";"28";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"340";"PASARIBU TOBING";"39";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"341";"BANDAR PULAU";"33";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"342";"ANGKOLA SELATAN (SIAIS)";"32";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"343";"LUMBAN JULU";"38";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"344";"POLLUNG";"40";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"345";"SIPAHUTAR";"28";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"346";"BATANG TORU";"32";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"347";"MEDANG DERAS";"42";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"348";"PANGURURAN";"43";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"349";"SIANTAR SELATAN";"44";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"350";"PANYABUNGAN SELATAN";"25";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"351";"RANTAU UTARA";"45";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"352";"TANJUNG MORAWA";"46";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"353";"ANGKOLA SANGKUNUR";"32";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"354";"PARMONANGAN";"28";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"355";"SIMANGAMBAT";"34";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"356";"SORKAM BARAT";"39";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"357";"BARUMUN TENGAH";"35";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"358";"TARUTUNG";"28";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"359";"SAIPAR DOLOK HOLE";"32";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"360";"SIANJUR MULA-MULA";"43";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"361";"PANDAN";"39";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"362";"BATANG LUBU SUTAM";"35";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"363";"PADANG SIDEMPUAN SELATAN";"37";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"364";"GAROGA";"28";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"365";"SOSA";"35";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"366";"HABINSARAN";"38";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"367";"BOR-BOR";"38";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"368";"ULU BARUMUN";"35";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"369";"DOLOK MERAWAN";"31";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"370";"GUNUNGSITOLI UTARA";"47";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"371";"LAHEWA";"48";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"372";"PULAU-PULAU BATU UTARA";"24";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"373";"AFULU";"48";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"374";"IDANO GAWO";"49";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"375";"AIR BATU";"33";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"376";"GEBANG";"30";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"377";"KUALA LEDONG (KUALUH LEIDONG)";"27";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"378";"LIMAPULUH";"42";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"379";"AIR JOMAN";"33";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"380";"KAMPUNG RAKYAT";"36";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"381";"MERANTI";"33";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"382";"TELUK DALAM";"33";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"383";"SINUNUKAN";"25";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"384";"PANAI HULU";"45";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"385";"BIRU-BIRU";"46";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"386";"TIGA PANAH";"50";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"387";"MEREK";"50";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"388";"GIDO";"49";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"389";"ULU PUNGKUT";"25";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"390";"HUTA RAJA TINGGI";"35";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"391";"TAPIAN NAULI";"39";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"392";"TUHEMBERUA";"48";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"393";"PANGKALAN SUSU";"30";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"394";"SEI LEPAN";"30";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"395";"SAWIT SEBERANG";"30";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"396";"SIRAPIT (SERAPIT)";"30";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"397";"ULUSUSUA";"24";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"398";"AMANDRAYA";"24";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"399";"BUNTU PANE";"33";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"400";"PINTU POHAN MERANTI";"38";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"401";"SIDAMANIK";"29";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"402";"SIMANINDO";"43";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"403";"PAKKAT";"40";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"404";"PORSEA";"38";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"405";"RAYA KAHEAN";"29";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"406";"ULUNOYO";"24";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"407";"LOLOFITU MOI";"51";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"408";"UMBUNASI";"24";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"409";"KUTA BULUH";"50";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"410";"MEDAN AMPLAS";"52";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"411";"PERCUT SEI TUAN";"46";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"412";"LOLOWAU";"24";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"413";"ALASA";"48";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"414";"HILISALAWA\AHE (HILISALAWAAHE)";"24";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"415";"SIBABANGUN";"39";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"416";"MEDAN POLONIA";"52";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"417";"TAMBANGAN";"25";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"418";"SIBOLGA UTARA";"41";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"419";"LAHUSA";"24";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"420";"SIMPANG EMPAT";"33";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"421";"PERGETTENG GETTENG SENGKUT";"53";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"422";"STABAT";"30";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"423";"PANTAI CERMIN";"31";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"424";"ARAMO";"24";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"425";"BERINGIN";"46";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"426";"DOLOK MASIHUL";"31";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"427";"AIR PUTIH";"42";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"428";"MUARA";"28";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"429";"ARSE";"32";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"430";"BARUMUN";"35";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"431";"LAGUBOTI";"38";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"432";"TANJUNG BALAI";"33";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"433";"MEDAN SELAYANG";"52";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"434";"SIANTAR TIMUR";"44";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"435";"MA\U";"49";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"436";"MEDAN MAIMUN";"52";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"437";"GUNUNGSITOLI IDANOI";"47";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"438";"HILI SERANGKAI (HILISARANGGU)";"49";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"439";"GOMO";"24";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"440";"MEDAN SUNGGAL";"52";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"441";"MEDAN BARU";"52";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"442";"TEBING TINGGI KOTA";"54";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"443";"TANJUNG TIRAM";"42";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"444";"PANAI TENGAH";"45";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"445";"MEDAN BELAWAN KOTA";"52";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"446";"TANJUNG BERINGIN";"31";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"447";"PANTAI LABU";"46";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"448";"PADANG HILIR";"54";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"449";"BANGUN PURBA";"46";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"450";"SINEMBAH TANJUNG MUDA HULU";"46";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"451";"JORLANG HATARAN";"29";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"452";"PANEI";"29";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"453";"RAYA";"29";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"454";"BANDAR HULUAN";"29";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"455";"JAWA MARAJA BAH JAMBI";"29";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"456";"TANAH JAWA";"29";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"457";"SIANTAR SITALASARI";"44";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"458";"BANDAR";"29";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"459";"SILOU KAHEAN";"29";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"460";"SERBA JADI";"31";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"461";"TEBING TINGGI";"31";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"462";"DOLOK BATU NANGGAR";"29";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"463";"SIBORONG-BORONG";"28";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"464";"HUTA BAYU RAJA";"29";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"465";"TEBING SYAHBANDAR";"31";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"466";"LOTU";"48";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"467";"SEI DADAP";"33";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"468";"SIPISPIS";"31";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"469";"TANJUNGPURA";"30";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"470";"SIRANDORUNG";"39";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"471";"SILIMA PUNGGA-PUNGGA";"26";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"472";"SIEMPAT NEMPU HULU";"26";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"473";"BATANG KUIS";"46";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"474";"LUBUK PAKAM";"46";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"475";"RANTAU SELATAN";"45";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"476";"SEI BAMBAN";"31";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"477";"KUALA";"30";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"478";"BAWOLATO";"49";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"479";"HALONGONAN";"34";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"480";"NATAL";"25";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"481";"MANDREHE UTARA";"51";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"482";"PULAU-PULAU BATU";"24";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"483";"BOTOMUZOI";"49";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"484";"BORONADU";"24";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"485";"O\O\U (OOU)";"24";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"486";"SIROMBU";"51";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"487";"TANAH MASA";"24";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"488";"SIBOLANGIT";"46";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"489";"SITELLU TALI URANG JEHE";"53";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"490";"KOTARIH";"31";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"491";"DOLOK PANRIBUAN";"29";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"492";"PAGAR MERBAU";"46";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"493";"MUARA BATANG TORU";"32";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"494";"PEGAGAN HILIR";"26";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"495";"GALANG";"46";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"496";"BILAH BARAT";"45";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"497";"KUALUH SELATAN";"27";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"498";"BINTANG BAYU";"31";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"499";"GUNUNG MALIGAS";"29";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"500";"PEMATANG SIDAMANIK";"29";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"501";"PEMATANG BANDAR";"29";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"502";"BANDAR MASILAM";"29";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"503";"MUNTE";"50";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"504";"MUARA SIPONGI";"25";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"505";"BANDAR PASIR MANDOGE";"33";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"506";"MARDINDING";"50";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"507";"BAJENIS";"54";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"508";"MEDAN TEMBUNG";"52";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"509";"BINJAI BARAT";"55";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"510";"GUNUNG MALELA";"29";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"511";"BANDAR KHALIFAH";"31";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"512";"BILAH HULU";"45";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"513";"PADANG HULU";"54";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"514";"SIANTAR UTARA";"44";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"515";"BUKIT MALINTANG";"25";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"516";"SEI KEPAYANG";"33";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"517";"SILIMAKUTA";"29";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"518";"DOLOK PARDAMEAN";"29";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"519";"SETIA JANJI";"33";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"520";"SILAU LAUT";"33";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"521";"TALAWI";"42";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"522";"RANTO BAEK / BAIK";"25";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"523";"HUTA BARGOT";"25";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"524";"PARBULUAN";"26";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"525";"PULAU RAKYAT";"33";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"526";"BATAHAN";"25";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"527";"PARMAKSIAN";"38";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"528";"PADANG TUALANG";"30";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"529";"BERAMPU (BRAMPU)";"26";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"530";"SIANTAR BARAT";"44";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"531";"SIGUMPAR";"38";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"532";"PAGARAN";"28";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"533";"NAGA JUANG";"25";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"534";"ALASA TALUMUZOI";"48";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"535";"NAMOHALU ESIWA";"48";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"536";"BARUMUN SELATAN";"35";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"537";"PANOMBEIAN PANEI";"29";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"538";"SOSOR GADONG";"39";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"539";"PANYABUNGAN BARAT";"25";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"540";"PARLILITAN";"40";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"541";"SIANTAR MARIHAT";"44";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"542";"PANCUR BATU";"46";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"543";"HINAI";"30";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"544";"BARUS JAHE";"50";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"545";"HIBALA";"24";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"546";"SOGAE ADU (SOGAEADU)";"49";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"547";"KOTANOPAN";"25";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"548";"PADANG SIDEMPUAN UTARA (PADANGSIDIMPUAN)";"37";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"549";"SIDIKALANG";"26";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"550";"SEI / SUNGAI KANAN";"36";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"551";"BATANG ONANG";"34";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"552";"BATANG SERANGAN";"30";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"553";"ANGKOLA TIMUR (PADANG SIDEMPUAN)";"32";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"554";"SITOLU ORI";"48";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"555";"RAHUNING";"33";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"556";"NAMO RAMBE";"46";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"557";"GUNUNG SITEMBER";"26";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"558";"BAHOROK";"30";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"559";"PADANG SIDEMPUAN ANGKOLA JULU";"37";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"560";"JUHAR";"50";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"561";"NASSAU";"38";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"562";"SILINDA";"31";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"563";"MUARA BATANG GADIS";"25";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"564";"PANGARIBUAN";"28";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"565";"SIJAMA POLANG";"40";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"566";"TAPIAN DOLOK";"29";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"567";"PAYUNG";"50";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"568";"TIGA BINANGA";"50";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"569";"HURUNA";"24";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"570";"DOLOK SILAU";"29";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"571";"HILIMEGAI";"24";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"572";"TELUK DALAM";"24";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"573";"GUNUNGSITOLI";"47";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"574";"FANAYAMA";"24";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"575";"TOMA";"24";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"576";"MANIAMOLO";"24";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"577";"MAZINO";"24";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"578";"PULAU-PULAU BATU BARAT";"24";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"579";"LAHOMI (GAHORI)";"51";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"580";"SIMPANG EMPAT";"50";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"581";"NAMA TERAN";"50";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"582";"SELESAI";"30";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"583";"SEI BINGE (BINGAI)";"30";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"584";"PEGAJAHAN";"31";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"585";"SEI BALAI";"42";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"586";"PANYABUNGAN UTARA";"25";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"587";"BINJAI KOTA";"55";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"588";"TIGA LINGGA";"26";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"589";"MEDAN LABUHAN";"52";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"590";"WAMPU";"30";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"591";"TELUK NIBUNG";"56";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"592";"BINJAI SELATAN";"55";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"593";"HURISTAK";"35";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"594";"MEDAN DENAI";"52";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"595";"MANDUAMAS";"39";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"596";"SUSUA";"24";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"597";"GUNUNG MERIAH";"46";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"598";"SALAK";"53";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"599";"TELUK MENGKUDU";"31";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"600";"LINTONG NIHUTA";"40";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"601";"SITAHUIS";"39";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"602";"PURBATUA";"28";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"603";"ANDAM DEWI";"39";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
